,Video ID,Title,Link,No. of comments,Top word,Top Freq,Top comments,TextBlob (mean),TextBlob (stdev)
180,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,apple,32,22,0.17,0.24
181,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,like,16,13,0.14,0.14
182,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,people,12,8,0.13,0.15
183,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,would,10,7,0.14,0.12
184,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,detection,7,2,0.28,0.4
185,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,heart,7,5,0.32,0.21
186,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,wear,7,6,0.18,0.25
187,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,year,7,4,0.12,0.14
188,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,even,7,5,0.22,0.15
189,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,garmin,7,4,0.4,0.31
190,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,say,7,3,0.08,0.06
191,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,good,6,6,0.32,0.37
192,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,health,6,6,0.18,0.26
193,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,time,6,6,0.15,0.25
194,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,company,6,6,0.1,0.12
195,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,great,6,6,0.18,0.13
196,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,smart,5,5,0.12,0.2
197,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,use,5,4,0.16,0.23
198,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,rate,5,4,0.38,0.14
199,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,really,5,5,0.2,0.27
200,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,fitbit,5,4,0.22,0.38
201,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,saying,5,3,0.12,0.01
202,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,skill,5,3,0.12,0.01
203,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,thing,5,4,0.21,0.17
204,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,data,5,5,0.05,0.06
205,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,trust,5,3,0.09,0.06
206,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,maybe,5,4,0.14,0.13
207,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,doctor,5,3,0.08,0.07
208,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,also,5,4,0.14,0.25
209,Video7,Tracking your health data through wearable devices,https://www.youtube.com/watch?v=RyV7a60p52o,60,person,5,3,0.19,0.12
210,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,concerning,4,4,0.1,0.27
211,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,concerning reality,4,4,0.1,0.27
212,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,reality,4,4,0.1,0.27
213,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,textbook,3,3,-0.03,0.06
214,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,article,3,3,0.17,0.29
215,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,link,2,2,-0.05,0.07
216,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,book,2,1,-0.1,NA
217,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,check,2,2,0.23,0.32
218,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,link textbook,1,1,0.0,NA
219,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,link textbook concerning,1,0,NA,NA
220,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,link textbook concerning reality,1,0,NA,NA
221,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,link textbook concerning reality sorry,1,0,NA,NA
222,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,textbook concerning,1,0,NA,NA
223,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,textbook concerning reality,1,0,NA,NA
224,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,textbook concerning reality sorry,1,0,NA,NA
225,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,textbook concerning reality sorry text,1,0,NA,NA
226,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,concerning reality sorry,1,1,0.0,NA
227,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,concerning reality sorry text,1,1,0.0,NA
228,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,concerning reality sorry text book,1,1,0.0,NA
229,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,reality sorry,1,1,0.0,NA
230,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,reality sorry text,1,1,0.0,NA
231,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,reality sorry text book,1,1,0.0,NA
232,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,reality sorry text book study,1,1,0.0,NA
233,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,sorry,1,1,-0.1,NA
234,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,sorry text,1,1,0.0,NA
235,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,sorry text book,1,1,0.0,NA
236,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,sorry text book study,1,1,0.0,NA
237,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,sorry text book study guide,1,1,0.0,NA
238,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,text,1,1,-0.1,NA
239,Video8,The Future of Tech is Wearables,https://www.youtube.com/watch?v=vCvwPAZx_o0,13,text book,1,1,-0.1,NA
240,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,year,2,2,0.02,0.45
241,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,could,2,1,-0.09,NA
242,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,e,2,1,-0.09,NA
243,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,late,2,2,-0.2,0.15
244,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,cyborg,2,1,-0.09,NA
245,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,metal,2,1,-0.09,NA
246,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,already,1,1,0.33,NA
247,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,already replaced,1,1,0.33,NA
248,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,already replaced smartphones,1,1,0.33,NA
249,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,already replaced smartphones super,1,1,0.0,NA
250,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,already replaced smartphones super ai,1,1,0.0,NA
251,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,replaced,1,1,0.33,NA
252,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,replaced smartphones,1,1,0.33,NA
253,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,replaced smartphones super,1,1,0.0,NA
254,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,replaced smartphones super ai,1,1,0.0,NA
255,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,replaced smartphones super ai evrything,1,1,0.0,NA
256,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,smartphones,1,1,0.33,NA
257,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,smartphones super,1,1,0.0,NA
258,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,smartphones super ai,1,1,0.0,NA
259,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,smartphones super ai evrything,1,1,0.0,NA
260,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,smartphones super ai evrything itll,1,1,0.0,NA
261,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,super,1,1,0.33,NA
262,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,super ai,1,1,0.0,NA
263,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,super ai evrything,1,1,0.0,NA
264,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,super ai evrything itll,1,1,0.0,NA
265,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,super ai evrything itll take,1,1,0.0,NA
266,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,ai,1,1,0.33,NA
267,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,ai evrything,1,1,0.33,NA
268,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,ai evrything itll,1,1,0.33,NA
269,Video9,Biohacking And The Future Of Wearable Technology,https://www.youtube.com/watch?v=oIs1aVWGkUM,3,ai evrything itll take,1,1,0.33,NA
270,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,like,437,411,0.03,0.22
271,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,shirt,423,416,0.13,0.3
272,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,look,300,288,0.01,0.23
273,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,bacteria,239,200,0.04,0.2
274,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,would,230,204,0.08,0.29
275,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,look like,216,207,0.01,0.19
276,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,mask,209,194,0.05,0.29
277,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,last,208,208,0.02,0.15
278,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,thing,200,189,0.06,0.28
279,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,get,196,187,0.04,0.26
280,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,alright,188,188,0.0,0.06
281,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,among,186,186,-0.0,0.01
282,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,alright congratulation,185,185,0.0,0.0
283,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,alright congratulation selected,185,185,0.0,0.0
284,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,alright congratulation selected among,185,185,0.0,0.0
285,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,alright congratulation selected among shortlisted,185,185,0.0,0.0
286,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,congratulation,185,185,0.0,0.0
287,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,congratulation selected,185,185,0.0,0.0
288,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,congratulation selected among,185,185,0.0,0.0
289,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,congratulation selected among shortlisted,185,185,0.0,0.0
290,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,congratulation selected among shortlisted winner,185,185,0.0,0.0
291,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,selected,185,185,0.0,0.0
292,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,selected among,185,185,0.0,0.0
293,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,selected among shortlisted,185,185,0.0,0.0
294,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,selected among shortlisted winner,185,185,0.0,0.0
295,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,among shortlisted,185,185,0.0,0.0
296,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,among shortlisted winner,185,185,0.0,0.0
297,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,shortlisted,185,185,0.0,0.0
298,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,shortlisted winner,185,185,0.0,0.0
299,Video10,5 RIDICULOUS Wearable Gadgets - WTF 😵‍💫,https://www.youtube.com/watch?v=G15Pas_12ho,3517,winner,185,185,0.0,0.0
300,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,fitness,8,7,0.21,0.2
301,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,good,8,5,0.25,0.29
302,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,monitoring,7,2,0.27,0.33
303,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,people,6,6,0.19,0.21
304,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,wearable,6,5,0.23,0.18
305,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,apple,6,6,0.17,0.18
306,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,still,6,5,0.31,0.39
307,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,sensor,5,4,0.19,0.23
308,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,phone,5,4,0.2,0.14
309,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,smart,4,2,0.17,0.09
310,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,year,4,3,0.19,0.09
311,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,smartwatch,4,4,0.07,0.38
312,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,fat,4,3,0.19,0.27
313,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,guy,4,3,0.25,0.25
314,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,need,4,4,0.24,0.19
315,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,company,4,4,0.25,0.2
316,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,like,4,4,0.25,0.32
317,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,health,4,3,0.12,0.17
318,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,time,4,3,0.19,0.14
319,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,much,4,3,0.2,0.12
320,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,better,4,2,0.14,0.1
321,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,wrist,3,3,0.3,0.2
322,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,activity,3,3,0.07,0.12
323,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,talking,3,3,0.08,0.14
324,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,baby,3,2,0.03,0.05
325,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,think,3,3,0.34,0.14
326,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,want,3,2,0.27,0.05
327,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,use,3,2,0.25,0.03
328,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,even,3,3,0.15,0.31
329,Video11,What is the future of fitness wearables?,https://www.youtube.com/watch?v=CfW7UKXqLsg,43,tech,3,2,0.15,0.49
330,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,school,2,1,0.5,NA
331,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,colombia,2,2,0.0,0.0
332,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,lemon,1,1,0.0,NA
333,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,lemon school,1,0,NA,NA
334,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,lemon school school,1,0,NA,NA
335,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,lemon school school ok,1,0,NA,NA
336,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,lemon school school ok nooooo,1,0,NA,NA
337,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,school school,1,1,0.5,NA
338,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,school school ok,1,1,0.0,NA
339,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,school school ok nooooo,1,0,NA,NA
340,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,school school ok nooooo either,1,0,NA,NA
341,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,school ok,1,1,0.0,NA
342,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,school ok nooooo,1,0,NA,NA
343,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,school ok nooooo either,1,0,NA,NA
344,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,school ok nooooo either colombia,1,0,NA,NA
345,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,ok,1,1,0.5,NA
346,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,ok nooooo,1,0,NA,NA
347,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,ok nooooo either,1,0,NA,NA
348,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,ok nooooo either colombia,1,0,NA,NA
349,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,ok nooooo either colombia nice,1,0,NA,NA
350,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,nooooo,1,1,0.0,NA
351,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,nooooo either,1,1,0.0,NA
352,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,nooooo either colombia,1,0,NA,NA
353,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,nooooo either colombia nice,1,0,NA,NA
354,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,nooooo either colombia nice good,1,0,NA,NA
355,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,either,1,1,0.0,NA
356,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,either colombia,1,0,NA,NA
357,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,either colombia nice,1,0,NA,NA
358,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,either colombia nice good,1,0,NA,NA
359,Video12,What is Wearable Tech and what can I do with it?,https://www.youtube.com/watch?v=hrLX8Woiak8,8,either colombia nice good job,1,0,NA,NA
360,Video13,Best Of Wearable African Dresses || 50+ Most Gorgeous And Memorable Wearable Dresses For The Women,https://www.youtube.com/watch?v=dcOTU6BT9e4,1,design,2,1,0.49,NA
361,Video13,Best Of Wearable African Dresses || 50+ Most Gorgeous And Memorable Wearable Dresses For The Women,https://www.youtube.com/watch?v=dcOTU6BT9e4,1,lot,1,1,0.49,NA
362,Video13,Best Of Wearable African Dresses || 50+ Most Gorgeous And Memorable Wearable Dresses For The Women,https://www.youtube.com/watch?v=dcOTU6BT9e4,1,lot new,1,1,0.85,NA
363,Video13,Best Of Wearable African Dresses || 50+ Most Gorgeous And Memorable Wearable Dresses For The Women,https://www.youtube.com/watch?v=dcOTU6BT9e4,1,lot new design,1,1,0.85,NA
364,Video13,Best Of Wearable African Dresses || 50+ Most Gorgeous And Memorable Wearable Dresses For The Women,https://www.youtube.com/watch?v=dcOTU6BT9e4,1,lot new design style,1,1,0.85,NA
365,Video13,Best Of Wearable African Dresses || 50+ Most Gorgeous And Memorable Wearable Dresses For The Women,https://www.youtube.com/watch?v=dcOTU6BT9e4,1,lot new design style beautiful,1,1,0.0,NA
366,Video13,Best Of Wearable African Dresses || 50+ Most Gorgeous And Memorable Wearable Dresses For The Women,https://www.youtube.com/watch?v=dcOTU6BT9e4,1,new,1,1,0.49,NA
367,Video13,Best Of Wearable African Dresses || 50+ Most Gorgeous And Memorable Wearable Dresses For The Women,https://www.youtube.com/watch?v=dcOTU6BT9e4,1,new design,1,1,0.85,NA
368,Video13,Best Of Wearable African Dresses || 50+ Most Gorgeous And Memorable Wearable Dresses For The Women,https://www.youtube.com/watch?v=dcOTU6BT9e4,1,new design style,1,1,0.85,NA
369,Video13,Best Of Wearable African Dresses || 50+ Most Gorgeous And Memorable Wearable Dresses For The Women,https://www.youtube.com/watch?v=dcOTU6BT9e4,1,new design style beautiful,1,1,0.0,NA
370,Video13,Best Of Wearable African Dresses || 50+ Most Gorgeous And Memorable Wearable Dresses For The Women,https://www.youtube.com/watch?v=dcOTU6BT9e4,1,new design style beautiful design,1,1,0.0,NA
371,Video13,Best Of Wearable African Dresses || 50+ Most Gorgeous And Memorable Wearable Dresses For The Women,https://www.youtube.com/watch?v=dcOTU6BT9e4,1,design style,1,1,0.49,NA
372,Video13,Best Of Wearable African Dresses || 50+ Most Gorgeous And Memorable Wearable Dresses For The Women,https://www.youtube.com/watch?v=dcOTU6BT9e4,1,design style beautiful,1,1,0.14,NA
373,Video13,Best Of Wearable African Dresses || 50+ Most Gorgeous And Memorable Wearable Dresses For The Women,https://www.youtube.com/watch?v=dcOTU6BT9e4,1,design style beautiful design,1,1,0.14,NA
374,Video13,Best Of Wearable African Dresses || 50+ Most Gorgeous And Memorable Wearable Dresses For The Women,https://www.youtube.com/watch?v=dcOTU6BT9e4,1,design style beautiful design thing,1,1,0.14,NA
