,Video ID,Title,Link,No. of comments,Top word,Top Freq,Top comments,TextBlob (mean),TextBlob (stdev)
258,Video13,NUGEN SEQ-S Plugin Review,https://www.youtube.com/watch?v=EnfnTOH3_vQ,3,realized could great,1,1,-0.3,NA
259,Video13,NUGEN SEQ-S Plugin Review,https://www.youtube.com/watch?v=EnfnTOH3_vQ,3,realized could great mastering,1,1,-0.3,NA
260,Video13,NUGEN SEQ-S Plugin Review,https://www.youtube.com/watch?v=EnfnTOH3_vQ,3,realized could great mastering eq,1,1,-0.3,NA
261,Video13,NUGEN SEQ-S Plugin Review,https://www.youtube.com/watch?v=EnfnTOH3_vQ,3,could,1,1,0.07,NA
262,Video13,NUGEN SEQ-S Plugin Review,https://www.youtube.com/watch?v=EnfnTOH3_vQ,3,could great,1,1,-0.3,NA
263,Video13,NUGEN SEQ-S Plugin Review,https://www.youtube.com/watch?v=EnfnTOH3_vQ,3,could great mastering,1,1,-0.3,NA
264,Video13,NUGEN SEQ-S Plugin Review,https://www.youtube.com/watch?v=EnfnTOH3_vQ,3,could great mastering eq,1,1,-0.3,NA
265,Video13,NUGEN SEQ-S Plugin Review,https://www.youtube.com/watch?v=EnfnTOH3_vQ,3,could great mastering eq setting,1,1,-0.3,NA
266,Video13,NUGEN SEQ-S Plugin Review,https://www.youtube.com/watch?v=EnfnTOH3_vQ,3,great,1,1,0.07,NA
267,Video13,NUGEN SEQ-S Plugin Review,https://www.youtube.com/watch?v=EnfnTOH3_vQ,3,great mastering,1,1,-0.3,NA
268,Video13,NUGEN SEQ-S Plugin Review,https://www.youtube.com/watch?v=EnfnTOH3_vQ,3,great mastering eq,1,1,-0.3,NA
269,Video13,NUGEN SEQ-S Plugin Review,https://www.youtube.com/watch?v=EnfnTOH3_vQ,3,great mastering eq setting,1,1,-0.3,NA
270,Video13,NUGEN SEQ-S Plugin Review,https://www.youtube.com/watch?v=EnfnTOH3_vQ,3,great mastering eq setting 1,1,1,-0.3,NA
271,Video13,NUGEN SEQ-S Plugin Review,https://www.youtube.com/watch?v=EnfnTOH3_vQ,3,mastering,1,1,0.07,NA
272,Video13,NUGEN SEQ-S Plugin Review,https://www.youtube.com/watch?v=EnfnTOH3_vQ,3,mastering eq,1,1,0.07,NA
273,Video13,NUGEN SEQ-S Plugin Review,https://www.youtube.com/watch?v=EnfnTOH3_vQ,3,mastering eq setting,1,1,0.07,NA
274,Video13,NUGEN SEQ-S Plugin Review,https://www.youtube.com/watch?v=EnfnTOH3_vQ,3,mastering eq setting 1,1,1,0.07,NA
275,Video13,NUGEN SEQ-S Plugin Review,https://www.youtube.com/watch?v=EnfnTOH3_vQ,3,mastering eq setting 1 lr,1,1,0.07,NA
276,Video13,NUGEN SEQ-S Plugin Review,https://www.youtube.com/watch?v=EnfnTOH3_vQ,3,eq setting,1,1,0.07,NA
277,Video13,NUGEN SEQ-S Plugin Review,https://www.youtube.com/watch?v=EnfnTOH3_vQ,3,eq setting 1,1,1,0.07,NA
278,Video13,NUGEN SEQ-S Plugin Review,https://www.youtube.com/watch?v=EnfnTOH3_vQ,3,eq setting 1 lr,1,1,0.07,NA
279,Video13,NUGEN SEQ-S Plugin Review,https://www.youtube.com/watch?v=EnfnTOH3_vQ,3,eq setting 1 lr 2,1,1,0.07,NA
280,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,really,4,4,0.21,0.03
281,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,tool,4,3,0.29,0.13
282,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,like,4,3,0.31,0.13
283,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,wave,3,2,0.24,0.08
284,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,mastering,3,2,0.31,0.18
285,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,mastering tool,3,2,0.31,0.18
286,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,look,2,2,0.17,0.08
287,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,cool,2,2,0.23,0.16
288,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,hear,2,2,0.26,0.05
289,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,hear difference,2,2,0.26,0.05
290,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,difference,2,2,0.26,0.05
291,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,would,2,2,0.26,0.05
292,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,full,2,1,0.23,NA
293,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,full mix,2,1,0.11,NA
294,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,mix,2,1,0.23,NA
295,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,stereoizer,2,2,0.26,0.05
296,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,output,2,1,0.23,NA
297,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,mono,2,2,0.26,0.05
298,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,u,2,2,0.35,0.07
299,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,sound,2,2,0.42,0.03
300,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,demo,2,2,0.6,0.28
301,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,make,2,2,0.32,0.11
302,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,need,2,2,0.29,0.15
303,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,great,2,2,0.8,0.0
304,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,useful,2,2,0.27,0.04
305,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,good,2,2,0.34,0.14
306,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,stereo,2,1,0.18,NA
307,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,stereo imager,2,1,0.18,NA
308,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,imager,2,1,0.18,NA
309,Video15,Nugen Audio StereoPack Bundle Review,https://www.youtube.com/watch?v=Bj6mMq9IJDs,17,light,1,1,0.12,NA
310,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,use,3,3,0.17,0.46
311,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,nugen,3,1,0.24,NA
312,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,ilok,3,2,0.02,0.47
313,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,plug,2,2,0.14,0.65
314,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,new,2,1,0.24,NA
315,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,however,2,2,-0.04,0.39
316,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,nugen audio,2,1,0.24,NA
317,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,nugen audio plugins,2,1,0.24,NA
318,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,audio,2,1,0.24,NA
319,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,audio plugins,2,1,0.24,NA
320,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,plugins,2,1,0.24,NA
321,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,license,2,1,-0.31,NA
322,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,nice,1,1,0.6,NA
323,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,nice want,1,0,NA,NA
324,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,nice want use,1,0,NA,NA
325,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,nice want use 5,1,0,NA,NA
326,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,nice want use 5 1,1,0,NA,NA
327,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,want,1,1,0.6,NA
328,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,want use,1,1,0.6,NA
329,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,want use 5,1,1,0.6,NA
330,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,want use 5 1,1,1,0.6,NA
331,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,want use 5 1 kindly,1,1,0.0,NA
332,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,use 5,1,1,0.6,NA
333,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,use 5 1,1,1,0.6,NA
334,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,use 5 1 kindly,1,1,0.0,NA
335,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,use 5 1 kindly advise,1,1,0.0,NA
336,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,5,1,1,0.6,NA
337,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,5 1,1,1,0.6,NA
338,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,5 1 kindly,1,1,0.0,NA
339,Video16,FAQ: How to Install your NUGEN plug-in,https://www.youtube.com/watch?v=rhQFTtjsaHU,7,5 1 kindly advise,1,1,0.0,NA
340,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,phase,11,9,0.15,0.35
341,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,studio,10,9,0.2,0.2
342,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,align,9,8,0.25,0.1
343,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,white,8,8,0.18,0.21
344,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,white noise,8,8,0.26,0.31
345,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,white noise studio,8,8,0.26,0.31
346,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,noise,8,8,0.18,0.21
347,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,noise studio,8,8,0.18,0.21
348,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,like,8,7,0.09,0.44
349,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,much,8,8,0.17,0.15
350,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,work,8,8,0.27,0.26
351,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,make,7,7,0.01,0.25
352,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,get,7,5,0.16,0.14
353,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,plugin,7,7,0.19,0.41
354,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,reference,6,5,-0.08,0.49
355,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,sound,6,6,0.26,0.12
356,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,audio,6,6,0.09,0.44
357,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,nice,5,5,0.39,0.2
358,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,better,5,5,0.3,0.12
359,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,give,5,4,0.21,0.32
360,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,kick,5,4,0.2,0.08
361,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,auto,5,4,0.29,0.08
362,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,similar,5,5,0.22,0.1
363,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,great,5,5,0.62,0.16
364,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,bug,5,4,0.01,0.34
365,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,result,5,5,0.03,0.34
366,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,free,4,4,0.08,0.28
367,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,cubase,4,3,0.48,0.2
368,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,different,4,4,0.18,0.14
369,Video17,This FREE tool fixes mixing problems!  Nugen Audio Aligner,https://www.youtube.com/watch?v=PpvY72XmGaE,68,something,4,4,0.1,0.4
370,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,halo,5,4,0.35,0.49
371,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,mix,4,2,0.75,0.21
372,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,5,4,2,0.75,0.21
373,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,5 1,4,2,0.75,0.21
374,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,1,4,2,0.75,0.21
375,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,hi,2,2,-0.1,0.14
376,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,demo,2,2,0.1,0.42
377,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,halo upmix,2,1,-0.2,NA
378,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,upmix,2,1,-0.2,NA
379,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,export,2,1,-0.2,NA
380,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,used,2,2,0.35,0.78
381,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,brilliant,2,2,0.9,0.0
382,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,say,2,2,0.12,0.18
383,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,mike,2,2,0.35,0.49
384,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,stop,2,2,-0.09,0.13
385,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,convert,2,2,0.75,0.21
386,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,stereo,2,2,0.75,0.21
387,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,stereo mix,2,2,0.75,0.21
388,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,cinema,2,1,0.9,NA
389,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,u,2,2,0.4,0.28
390,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,could,2,2,-0.04,0.21
391,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,little,2,2,-0.04,0.21
392,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,apply,2,1,0.11,NA
393,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,plugin,2,2,0.4,0.42
394,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,would,2,2,0.35,0.49
395,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,review,2,1,0.7,NA
396,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,de,2,1,0.7,NA
397,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,hi demo,1,1,-0.2,NA
398,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,hi demo halo,1,1,-0.2,NA
399,Video18,Preview: Nugen Audio Halo Upmix Plug-in,https://www.youtube.com/watch?v=UJLe1_zFwmY,15,hi demo halo upmix,1,1,-0.2,NA
400,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,need,2,1,-0.07,NA
401,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,like,2,1,0.29,NA
402,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,want,1,1,-0.07,NA
403,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,want purchase,1,1,-0.07,NA
404,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,want purchase amd,1,1,-0.07,NA
405,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,want purchase amd need,1,1,-0.07,NA
406,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,want purchase amd need know,1,1,-0.07,NA
407,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,purchase,1,1,-0.07,NA
408,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,purchase amd,1,1,-0.07,NA
409,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,purchase amd need,1,1,-0.07,NA
410,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,purchase amd need know,1,1,-0.07,NA
411,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,purchase amd need know encode,1,1,-0.07,NA
412,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,amd,1,1,-0.07,NA
413,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,amd need,1,1,-0.07,NA
414,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,amd need know,1,1,-0.07,NA
415,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,amd need know encode,1,1,-0.07,NA
416,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,amd need know encode 8,1,1,-0.07,NA
417,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,need know,1,1,-0.07,NA
418,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,need know encode,1,1,-0.07,NA
419,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,need know encode 8,1,1,-0.07,NA
420,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,need know encode 8 pcm,1,1,-0.07,NA
421,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,know,1,1,-0.07,NA
422,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,know encode,1,1,-0.07,NA
423,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,know encode 8,1,1,-0.07,NA
424,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,know encode 8 pcm,1,1,-0.07,NA
425,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,know encode 8 pcm track,1,1,-0.07,NA
426,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,encode,1,1,-0.07,NA
427,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,encode 8,1,1,-0.07,NA
428,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,encode 8 pcm,1,1,-0.07,NA
429,Video19,Paul Tapper From Nugen Audio Talks About The New Dolby Atmos Halo Upmix and Halo Downmix Plug-ins,https://www.youtube.com/watch?v=VtyWQhaczHg,3,encode 8 pcm track,1,1,-0.07,NA
430,Video20,Nugen Audio Visualizer 2 Review,https://www.youtube.com/watch?v=WPF0Yh_dGnw,9,nuden,2,1,0.15,NA
431,Video20,Nugen Audio Visualizer 2 Review,https://www.youtube.com/watch?v=WPF0Yh_dGnw,9,nuden visualiser,2,1,0.15,NA
432,Video20,Nugen Audio Visualizer 2 Review,https://www.youtube.com/watch?v=WPF0Yh_dGnw,9,nuden visualiser 2,2,1,0.15,NA
433,Video20,Nugen Audio Visualizer 2 Review,https://www.youtube.com/watch?v=WPF0Yh_dGnw,9,visualiser,2,1,0.15,NA
434,Video20,Nugen Audio Visualizer 2 Review,https://www.youtube.com/watch?v=WPF0Yh_dGnw,9,visualiser 2,2,1,0.15,NA
435,Video20,Nugen Audio Visualizer 2 Review,https://www.youtube.com/watch?v=WPF0Yh_dGnw,9,2,2,1,0.15,NA
